,url
2332,https://english.kyodonews.net/news/2021/12/70a585b63525-figure-skating-hanyu-says-quad-axel-will-help-win-3rd-olympic-gold.html
2333,https://english.kyodonews.net/news/2021/12/31997edb8975-captain-of-japan-owned-ship-that-leaked-oil-off-mauritius-sentenced.html
2334,https://english.kyodonews.net/news/2021/12/ff88fcfaa02a-coronavirus-pandemic-latest-dec-27-2021.html
2335,https://english.kyodonews.net/news/2021/12/bf1d3d9655ec-japan-china-agree-to-begin-operating-defense-hotline-next-year.html
2336,https://english.kyodonews.net/news/2021/12/e29be225a0fb-record-snowfall-hits-western-japan-areas-disrupts-traffic.html
2337,https://english.kyodonews.net/news/2021/12/0a0224ecc550-kyodo-news-digest-dec-27-2021--1-.html
2338,https://english.kyodonews.net/news/2021/12/86e084352563-in-photos-gala-exhibition-of-japan-figure-skating-championships.html
2339,https://english.kyodonews.net/news/2021/12/946691bf29e6-focus-soccer-mentor-ihara-sees-tomiyasu-anchored-defense-key-at-world-cup.html
2340,https://english.kyodonews.net/news/2021/12/7955f1cf8451-manga-film-jujutsu-kaisen-0-rakes-in-2nd-most-over-3-days-in-japan.html
2341,https://english.kyodonews.net/news/2021/12/91cfbc3a09bc-soccer-j1-record-appearance-holder-endo-joins-jubilo-from-gamba.html
2342,https://english.kyodonews.net/news/2021/12/96935aed57cc-european-cities-to-meet-in-support-of-nuclear-ban-treaty-in-march.html
2343,https://english.kyodonews.net/news/2021/12/540c08165b6e-focus-chinas-covid-19-policy-keeps-japanese-families-apart-before-olympics.html
2344,https://english.kyodonews.net/news/2021/12/13c5aa6883f0-us-forces-in-japan-begin-pre-departure-virus-tests-of-personnel.html
2345,https://english.kyodonews.net/news/2021/12/83d704048cf1-japan-held-drill-in-nov-assuming-foreign-occupation-of-senkakus.html
2346,https://english.kyodonews.net/news/2021/12/506e10e8163f-kishida-mulls-video-address-for-un-nonproliferation-talks.html
2347,https://english.kyodonews.net/news/2021/12/578005cfa804-soccer-ito-shines-for-genk-tomiyasu-furuhashi-suffer-setbacks.html
2348,https://english.kyodonews.net/news/2021/12/dc230293815a-basketball-watanabe-logs-personal-high-26-points-13-rebounds-in-nba.html
2349,https://english.kyodonews.net/news/2021/12/65b218df9282-feature-nuclear-fusion-in-spotlight-as-world-seeks-clean-energy-future.html
2350,https://english.kyodonews.net/news/2021/12/b5c8a9769111-figure-skating-hanyu-clinches-national-championship-olympic-berth.html
2351,https://english.kyodonews.net/news/2021/12/ccb46d39f9b8-coronavirus-pandemic-latest-dec-26-2021.html
2352,https://english.kyodonews.net/news/2021/12/6d06b482e83e-in-photos-japan-figure-skating-championships.html
2353,https://english.kyodonews.net/news/2021/12/2d307a873707-civic-group-denounces-arson-attack-on-korean-settlement-in-japan.html
2354,https://english.kyodonews.net/news/2021/12/b367bc3a488a-kyodo-news-digest-dec-26-2021--1-.html
2355,https://english.kyodonews.net/news/2021/12/186dac79df3d-kishida-eyes-attending-npt-review-talks-in-new-york-in-jan.html
2356,https://english.kyodonews.net/news/2021/12/fd952e6a6592-nearly-all-japans-school-boards-scrap-gender-field-on-applications.html
2357,https://english.kyodonews.net/news/2021/12/3b69a0d35603-nuclear-declaratory-policy-examined-as-biden-eyes-curbing-nukes.html
2358,https://english.kyodonews.net/news/2021/12/7e5cd5abf42a-earthquake-alert.html
2359,https://english.kyodonews.net/news/2021/12/4c295f34ce7f-japanese-sport-climbing-stars-noguchi-narasaki-announce-marriage.html
2360,https://english.kyodonews.net/news/2021/12/521626be17cd-kishida-must-turn-to-abenomics-to-satisfy-financial-markets-ex-pm-abe.html
2361,https://english.kyodonews.net/news/2021/12/eebc8b549025-feature-mizuhiki-japanese-knot-tying-giving-connection-to-cultural-heritage.html
2362,https://english.kyodonews.net/news/2021/12/7f61e8159f30-focus-bidens-indo-pacific-framework-may-shape-race-with-china-in-2022.html
2363,https://english.kyodonews.net/news/2021/12/d8b2e293acb2-2021-college-graduate-employment-rate-down-for-2nd-yr-amid-pandemic.html
2364,https://english.kyodonews.net/news/2021/12/4e631ef7e6f0-bidens-us-presidency-picked-as-top-international-story-of-2021.html
2365,https://english.kyodonews.net/news/2021/12/c655da243d22-coronavirus-pandemic-latest-dec-25-2021.html
2366,https://english.kyodonews.net/news/2021/12/f3f5ff07dff7-figure-skating-sakamoto-clinches-2nd-national-crown-olympic-berth.html
2367,https://english.kyodonews.net/news/2021/12/9af31603522d-welfare-consultations-double-in-japan-from-pre-pandemic-level.html
2368,https://english.kyodonews.net/news/2021/12/a2197fc04113-kyodo-news-digest-dec-25-2021--1-.html
2369,https://english.kyodonews.net/news/2021/12/db3fb8794b55-2021-global-venture-capital-investment-on-pace-for-record-high.html
2370,https://english.kyodonews.net/news/2021/12/73aa6b83f726-buyers-of-condos-to-be-converted-from-olympic-village-sue-developers.html
2371,https://english.kyodonews.net/news/2021/12/35f3190b3e8a-feature-murder-mystery-games-a-hit-in-china-but-japan-missing-the-fun.html
2372,https://english.kyodonews.net/news/2021/12/8feffc99cf27-hosting-tokyo-olympics-paralympics-chosen-as-top-2021-domestic-news.html
2373,https://english.kyodonews.net/news/2021/12/0f05da1f8c17-us-to-lift-travel-ban-to-southern-african-countries-on-dec-31.html
2374,https://english.kyodonews.net/news/2021/12/c5b206d0ea58-focus-japan-record-budget-plan-unlikely-to-provoke-debate-on-fiscal-health.html
2375,https://english.kyodonews.net/news/2021/12/674ae8ca3073-breaking-news-japan-eyes-not-sending-senior-officials-to-beijing-olympics-sources.html
2376,https://english.kyodonews.net/news/2021/12/66eb3c981dfd-coronavirus-pandemic-latest-dec-24-2021.html
2377,https://english.kyodonews.net/news/2021/12/5785510e3d80-hanyu-shines-in-spotlight-on-return-at-figure-skate-nationals.html
2378,https://english.kyodonews.net/news/2021/12/8fd2d443d7da-japan-govt-panel-oks-1st-oral-covid-19-pill.html
2379,https://english.kyodonews.net/news/2021/12/fd5a8b9480f8-deputy-gov-fined-over-japan-foreign-minister-linked-election-case.html
2380,https://english.kyodonews.net/news/2021/12/4b99a8d8ca1c-breaking-news-1st-community-spread-of-omicron-variant-in-tokyo-confirmed.html
2381,https://english.kyodonews.net/news/2021/12/11b059764415-s-korea-grants-pardon-to-former-president-park-geun-hye.html
2382,https://english.kyodonews.net/news/2021/12/d8b8b4ab2cc1-50-of-single-parent-households-in-japan-struggle-financially-study.html
2383,https://english.kyodonews.net/news/2021/12/2bc8d95e75ee-kyodo-news-digest-dec-24-2021--1-.html
2384,https://english.kyodonews.net/news/2021/12/12343ebf82cf-japan-us-may-switch-to-virtual-meeting-of-foreign-defense-chiefs.html
2385,https://english.kyodonews.net/news/2021/12/639eddb82dfb-nissan-mitsubishi-halt-minivehicle-shipments-on-airbag-issues.html
2386,https://english.kyodonews.net/news/2021/12/ac852f249b36-japan-and-beyond-week-in-photos---december-1824.html
2387,https://english.kyodonews.net/news/2021/12/4dbc41d8ff48-update1-japan-taiwan-ruling-parties-to-boost-economic-security-cooperation.html
2388,https://english.kyodonews.net/news/2021/12/eb36b1c486d1-all-us-forces-in-japan-exempted-from-virus-tests-since-sept.html
2389,https://english.kyodonews.net/news/2021/12/f4b3d06d9d0a-breaking-news-japans-yamagata-univ-says-it-has-found-drug-effective-in-treating-als.html
2390,https://english.kyodonews.net/news/2021/12/495809607139-feature-miso-drops-developer-on-mission-to-save-japans-local-miso-breweries.html
2391,https://english.kyodonews.net/news/2021/12/474b22676f7a-urgent-us-enacts-law-to-ban-xinjiang-imports-over-chinas-forced-labor.html
2392,https://english.kyodonews.net/news/2021/12/facbebb6c71c-urgent-japans-cabinet-oks-largest-ever-1076-tril-yen-budget-for-fy-2022.html
2393,https://english.kyodonews.net/news/2021/12/896588f23f25-japans-defense-budget-for-2022-hits-record-for-8th-year.html
2394,https://english.kyodonews.net/news/2021/12/13665915e506-yokozuna-terunofuji-takes-pole-position-in-bid-for-3rd-straight-title.html
2395,https://english.kyodonews.net/news/2021/12/01810123c967-us-regulators-authorize-2nd-oral-antiviral-covid-19-pill.html
2396,https://english.kyodonews.net/news/2021/12/1b27c964eaf6-coronavirus-pandemic-latest-dec-23-2021.html
2397,https://english.kyodonews.net/news/2021/12/be74806229b0-breaking-news-japan-wont-further-curb-peoples-movements-despite-omicron-spread.html
2398,https://english.kyodonews.net/news/2021/12/1ce27211d1fd-figure-skating-sakamoto-1st-after-womens-short-program-at-nationals.html
2399,https://english.kyodonews.net/news/2021/12/f5ed60ab6502-japan-us-draft-operation-plan-for-taiwan-contingency-sources.html
2400,https://english.kyodonews.net/news/2021/12/50c7fee911e6-breaking-news-us-forces-did-not-conduct-virus-tests-for-personnel-leaving-us.html
2401,https://english.kyodonews.net/news/2021/12/f0a291c4b2ea-kyodo-news-digest-dec-23-2021--1-.html
2402,https://english.kyodonews.net/news/2021/12/f7a95b2672bf-memorial-to-tiananmen-square-victims-removed-from-hong-kong-campus.html
2403,https://english.kyodonews.net/news/2021/12/3be958f1fa7f-soccer-minamino-goal-keeps-liverpool-alive-in-league-cup.html
2404,https://english.kyodonews.net/news/2021/12/e35e65c066d2-figure-skating-hanyu-attends-practice-confirms-olympic-bid.html
2405,https://english.kyodonews.net/news/2021/12/f86280a7446c-japan-mulls-full-automated-mobility-service-in-limited-areas.html
2406,https://english.kyodonews.net/news/2021/12/7cbb8ba2bbdd-japan-to-offer-free-cervical-cancer-vaccines-to-women-who-missed-jabs.html
2407,https://english.kyodonews.net/news/2021/12/d42239ce6f91-olympics-japan-women-curlers-to-face-sweden-in-beijing-games-opener.html
2408,https://english.kyodonews.net/news/2021/12/bab5edb2b81a-feature-japans-local-idol-groups-return-to-stage-amid-new-covid-19-rules.html
2409,https://english.kyodonews.net/news/2021/12/ca7ec43512bc-biden-says-plans-to-run-for-re-election-if-he-is-in-good-health.html
2410,https://english.kyodonews.net/news/2021/12/6f90be13a1a3-japan-lifts-fy-2022-economic-growth-forecast-to-32-from-22.html
2411,https://english.kyodonews.net/news/2021/12/477cca688ea4-focus-no-cakewalk-for-prayut-in-thailands-next-election.html
2412,https://english.kyodonews.net/news/2021/12/455af03b87a0-update1-hitachi-unit-admits-to-cheating-in-brake-suspension-inspections.html
2413,https://english.kyodonews.net/news/2021/12/1450e8a2adfb-us-regulators-authorize-first-oral-antiviral-covid-19-pill.html
2414,https://english.kyodonews.net/news/2021/12/fd8daf8f3e4f-update1-japans-mitsubishi-launches-rocket-carrying-british-satellite.html
2415,https://english.kyodonews.net/news/2021/12/76f6eb17f235-japans-former-emperor-akihito-turns-88.html
2416,https://english.kyodonews.net/news/2021/12/d7331b489bf1-japan-to-expand-3-day-quarantine-to-nearly-all-travelers-from-us.html
2417,https://english.kyodonews.net/news/2021/12/ba847cd381a1-breaking-news-omicron-covid-variant-community-transmission-reported-in-osaka.html
2418,https://english.kyodonews.net/news/2021/12/147942d2b729-coronavirus-pandemic-updates-dec-22-2021.html
2419,https://english.kyodonews.net/news/2021/12/b200ceabc337-over-4400-myanmar-refugees-flee-to-thailand-to-escape-fighting.html
2420,https://english.kyodonews.net/news/2021/12/2c2c11f9dfc2-panel-submits-2-proposals-to-stop-japan-royal-family-from-shrinking.html
2421,https://english.kyodonews.net/news/2021/12/f98acb4af744-urgent-tokyo-games-total-cost-at-145-trillion-yen-no-extra-funds-needed.html
2422,https://english.kyodonews.net/news/2021/12/d9fca286a787-japan-health-ministry-refuses-to-approve-new-alzheimers-drug.html
2423,https://english.kyodonews.net/news/2021/12/2e772a1e41dc-gambling-allegation-to-sideline-top-tier-sumo-wrestler-hidenoumi.html
2424,https://english.kyodonews.net/news/2021/12/fd95a97113d0-kyodo-news-digest-dec-22-2021--1-.html
2425,https://english.kyodonews.net/news/2021/12/f04dc5023f77-figure-skating-jsf-confirms-kihiras-withdrawal-from-nationals.html
2426,https://english.kyodonews.net/news/2021/12/8fd330819677-mcdonalds-japan-only-sells-fries-in-small-sizes-due-to-supply-crunch.html
2427,https://english.kyodonews.net/news/2021/12/c275c26ded5a-us-asked-japan-to-send-sdf-during-gulf-crisis-declassified-records.html
2428,https://english.kyodonews.net/news/2021/12/f2f31801236b-japanese-operated-sushi-outlet-at-dubai-expo-sees-covid-outbreak.html
2429,https://english.kyodonews.net/news/2021/12/be3c36c50136-sporting-news-hails-ohtanis-season-as-greatest-in-sports-history.html
2430,https://english.kyodonews.net/news/2021/12/41b2334d4be4-kirin-may-seek-japan-aid-in-dispute-with-myanmar-military-entity.html
2431,https://english.kyodonews.net/news/2021/12/4ce749ecd4d9-biden-vows-expansion-of-free-testing-in-bid-to-calm-omicron-fears.html
2432,https://english.kyodonews.net/news/2021/12/cddfc68f5c0c-next-generation-skating-talent-chiba-inspired-by-hometown-hero-hanyu.html
2433,https://english.kyodonews.net/news/2021/12/f35c100e6736-japan-govt-to-dispose-of-unused-abenomasks-amid-growing-costs.html
2434,https://english.kyodonews.net/news/2021/12/a90508d7e159-japan-pm-fumuo-kishida-holds-a-press-conference.html
2435,https://english.kyodonews.net/news/2021/12/c0e8d148f626-japan-to-pay-75-bil-yen-more-under-new-5-yr-deal-to-host-us-troops.html
2436,https://english.kyodonews.net/news/2021/12/3c2840f7e96e-coronavirus-pandemic-latest-dec-21-2021.html
2437,https://english.kyodonews.net/news/2021/12/f16c611b67a7-soccer-8-clubs-in-race-to-sign-54-year-old-king-kazu-miura.html
2438,https://english.kyodonews.net/news/2021/12/709ad1f91272-japanese-frozen-voice-actress-sayaka-kanda-cremated.html
2439,https://english.kyodonews.net/news/2021/12/0b6b3234d1c0-breaking-news-japan-hangs-3-death-row-inmates-in-1st-executions-in-2-yrs.html
2440,https://english.kyodonews.net/news/2021/12/c65ed0e1a55b-suspect-tried-to-seal-emergency-exit-of-osaka-clinic-before-fire.html
2441,https://english.kyodonews.net/news/2021/12/75c813baa3d0-kyodo-news-digest-dec-21-2021--1-.html
2442,https://english.kyodonews.net/news/2021/12/12d29bdf7ca2-woman-attacks-2-passengers-with-blunt-tool-on-train-near-tokyo-flees.html
2443,https://english.kyodonews.net/news/2021/12/471dda4e44da-china-scuttles-japan-embassy-event-over-abe-comments-on-taiwan.html
2444,https://english.kyodonews.net/news/2021/12/ae019a6fdd80-sdf-officer-falls-off-himeji-castle-wall-during-annual-cleanup.html
2445,https://english.kyodonews.net/news/2021/12/3df3ee86628a-nearly-200000-could-die-if-m9-level-quake-hits-northern-japan.html
2446,https://english.kyodonews.net/news/2021/12/9c84a07d422d-breaking-news-musashino-city-in-tokyo-rejects-proposal-for-foreigners-to-vote.html
2447,https://english.kyodonews.net/news/2021/12/4efa6f503d82-japan-airs-grave-concern-over-controversial-hong-kong-election.html
2448,https://english.kyodonews.net/news/2021/12/2a88c2ee0023-2-ex-japan-bureaucrats-found-guilty-for-covid-subsidy-fraud.html
2449,https://english.kyodonews.net/news/2021/12/8e51207a73db-moderna-says-covid-19-booster-shot-offers-protection-against-omicron.html
2450,https://english.kyodonews.net/news/2021/12/54ab486540a3-us-urges-japan-not-to-join-nuclear-ban-treaty-meeting-sources.html
2451,https://english.kyodonews.net/news/2021/12/346981563529-update1-g-7-expresses-grave-concern-over-democracy-erosion-in-hong-kong.html
2452,https://english.kyodonews.net/news/2021/12/d72f07716959-figure-skating-hanyu-set-to-return-from-injury-at-national-cships.html
2453,https://english.kyodonews.net/news/2021/12/29f77b39fb6d-coronavirus-pandemic-latest-dec-20-2021.html
2454,https://english.kyodonews.net/news/2021/12/cca7f1f443ba-shionogis-covid-pill-under-development-effective-against-omicron.html
2455,https://english.kyodonews.net/news/2021/12/9743088378ad-tokyo-games-costs-down-at-145-tril-yen-no-extra-funds-needed.html
2456,https://english.kyodonews.net/news/2021/12/e6ef279e49ea-pro-beijing-members-to-dominate-hong-kong-legislature.html
2457,https://english.kyodonews.net/news/2021/12/0f5b14db7579-japan-to-up-5-yr-budget-for-hosting-us-troops-to-105-tril-yen.html
2458,https://english.kyodonews.net/news/2021/12/82375cbe3bff-kyodo-news-digest-dec-20-2021--1-.html
2459,https://english.kyodonews.net/news/2021/12/cb3d9fa0adcf-chinese-tennis-star-peng-denies-sexual-assault-by-vice-premier.html
2460,https://english.kyodonews.net/news/2021/12/addf21055af6-china-cuts-benchmark-lending-rate-for-1st-time-in-nearly-2-years.html
2461,https://english.kyodonews.net/news/2021/12/ff8af7d4a221-breaking-news-japan-enacts-36-tril-yen-extra-budget-to-fund-economic-package.html
2462,https://english.kyodonews.net/news/2021/12/bda6f3d8c9b1-japan-ruling-party-kicks-off-national-security-strategy-review.html
2463,https://english.kyodonews.net/news/2021/12/f7e3ae22d58f-soccer-furuhashi-brace-guides-celtic-to-scottish-league-cup-win.html
2464,https://english.kyodonews.net/news/2021/12/e9cc3b34b61a-entrepreneur-maezawa-returns-from-iss-trip.html
2465,https://english.kyodonews.net/news/2021/12/7fa410c54693-snowboarding-totsuka-wins-dew-tour-a-hirano-makes-triple-cork-history.html
2466,https://english.kyodonews.net/news/2021/12/c80835e9687f-japan-launches-covid-19-vaccine-certificate-app.html
